fecha,ayacucho,caicara,ciudad_bolivar,palua
2012/01/11,44.55,26.25,8.46,4.62
2012/01/12,44.44,26.09,8.34,4.53
2012/01/13,44.34,25.98,8.10,4.41
2012/01/14,44.21,25.85,8.00,4.39
2012/01/15,44.09,25.72,7.86,4.31
2012/01/16,43.98,25.59,7.76,4.12
2012/01/17,43.89,25.48,7.68,4.00
2012/01/18,43.77,25.31,7.56,3.99
2012/01/19,43.66,25.19,7.40,3.85
2012/01/20,43.54,25.07,7.22,3.74
2012/01/21,43.40,24.95,7.06,3.65
2012/01/22,43.23,24.83,6.86,3.65
2012/01/23,43.08,24.69,6.76,3.50
2012/01/24,42.94,24.57,6.62,3.45
2012/01/25,42.81,24.42,6.48,3.31
2012/01/26,42.71,24.28,6.34,3.25
2012/01/27,42.60,24.12,6.20,3.16
2012/01/28,42.50,24.01,6.10,3.11
2012/01/29,42.41,23.91,5.98,2.99
2012/01/30,42.34,23.82,5.90,2.83
2012/01/31,42.28,23.72,5.82,2.74
2012/02/01,42.25,23.64,5.68,2.65
2012/02/02,42.23,23.59,5.62,2.63
2012/02/03,42.22,23.53,5.50,2.58
2012/02/04,42.22,23.47,5.42,2.58
2012/02/05,42.24,23.54,5.40,2.63
2012/02/06,42.28,23.42,5.40,2.70
2012/02/07,42.33,23.42,5.44,2.68
2012/02/08,42.38,23.45,5.44,2.67
2012/02/09,42.41,23.50,5.64,2.73
2012/02/10,42.41,23.52,5.64,2.77
2012/02/11,42.41,23.56,5.68,2.87
2012/02/12,42.40,23.54,5.70,2.93
2012/02/13,42.38,23.52,5.70,2.87
2012/02/14,42.35,23.50,5.70,2.85
2012/02/15,42.32,23.50,5.70,2.74
2012/02/16,42.30,23.50,5.68,2.64
2012/02/17,42.26,23.55,5.56,2.59
2012/02/18,42.21,23.58,5.20,2.50
2012/02/19,42.15,23.59,5.20,2.49
2012/02/20,42.10,23.54,5.14,2.43
2012/02/21,42.04,23.47,5.14,2.39
2012/02/22,42.00,23.38,5.12,2.42
2012/02/23,41.96,23.31,5.06,2.53
2012/02/24,41.93,23.24,5.06,2.56
2012/02/25,41.90,23.16,5.04,2.50
2012/02/26,41.87,23.10,4.96,2.47
2012/02/27,41.83,23.06,4.80,2.43
2012/02/28,41.77,22.97,4.80,2.33
2012/02/29,41.72,22.95,4.78,
2012/03/01,41.67,22.85,4.78,2.26
2012/03/02,41.64,22.80,4.78,2.23
2012/03/03,41.62,22.75,4.76,2.25
2012/03/04,41.61,22.70,4.76,2.19
2012/03/05,41.61,22.68,4.62,2.18
2012/03/06,41.60,22.65,4.60,2.18
2012/03/07,41.59,22.59,4.56,2.24
2012/03/08,41.59,22.57,4.52,2.25
2012/03/09,41.59,22.57,4.50,2.27
2012/03/10,41.59,22.60,4.46,2.33
2012/03/11,41.58,22.64,4.42,2.23
2012/03/12,41.59,22.67,4.38,2.13
2012/03/13,41.59,22.69,4.26,2.12
2012/03/14,41.60,22.71,4.22,2.09
2012/03/15,41.62,22.74,4.20,2.04
2012/03/16,41.65,22.76,4.20,2.13
2012/03/17,41.70,22.79,4.50,2.15
2012/03/18,41.75,22.80,4.54,2.12
2012/03/19,41.81,22.82,4.52,2.14
2012/03/20,41.87,22.85,4.48,2.14
2012/03/21,41.93,22.92,4.44,2.21
2012/03/22,41.96,23.06,4.44,2.21
2012/03/23,41.98,23.16,4.42,2.20
2012/03/24,42.01,23.24,4.40,2.17
2012/03/25,42.10,23.28,4.50,2.23
2012/03/26,42.21,23.30,4.52,2.31
2012/03/27,42.36,23.35,4.74,2.39
2012/03/28,42.53,23.47,4.48,2.40
2012/03/29,42.65,23.59,4.96,2.40
2012/03/30,42.78,23.70,5.00,2.40
2012/03/31,42.89,23.82,5.00,2.42
2012/04/01,43.04,23.92,5.00,2.42
2012/04/02,43.16,24.10,5.16,2.51
2012/04/03,43.28,24.24,5.20,2.58
2012/04/04,43.43,24.39,5.32,2.71
2012/04/05,43.59,24.55,5.56,2.74
2012/04/06,43.75,24.47,5.60,2.76
2012/04/07,43.89,24.97,5.74,2.81
2012/04/08,44.06,25.23,5.84,2.88
2012/04/09,44.25,25.47,6.02,3.00
2012/04/10,44.42,25.64,6.20,3.12
2012/04/11,44.59,25.83,6.64,3.34
2012/04/12,44.72,25.99,7.00,3.58
2012/04/13,45.02,26.19,7.30,3.73
2012/04/14,45.25,26.39,7.56,3.89
2012/04/15,45.48,26.64,7.78,4.04
2012/04/16,45.65,26.88,7.90,4.18
2012/04/17,45.82,27.07,8.28,4.30
2012/04/18,45.97,27.21,8.30,4.49
2012/04/19,46.12,27.38,8.50,4.64
2012/04/20,46.28,27.54,8.64,4.78
2012/04/21,46.38,27.69,8.80,4.85
2012/04/22,46.54,27.83,9.00,4.96
2012/04/23,46.63,27.96,9.10,5.07
2012/04/24,46.73,28.09,9.30,5.19
2012/04/25,46.80,28.19,9.40,5.31
2012/04/26,46.85,28.24,9.50,5.41
2012/04/27,46.90,28.30,9.62,5.43
2012/04/28,46.99,28.36,9.64,5.53
2012/04/29,47.06,28.45,9.70,5.54
2012/04/30,47.15,28.54,9.80,5.60
2012/05/01,47.28,28.64,9.88,5.66
2012/05/02,47.34,28.77,10.00,5.71
2012/05/03,47.42,28.84,10.18,5.86
2012/05/04,47.49,28.90,10.40,5.97
2012/05/05,47.64,28.95,10.52,6.12
2012/05/06,47.74,29.05,10.62,6.26
2012/05/07,47.86,29.10,10.72,6.27
2012/05/08,48.00,29.20,10.82,6.37
2012/05/09,48.14,29.33,11.00,6.47
2012/05/10,48.32,29.47,11.16,6.71
2012/05/11,48.45,29.63,11.36,7.12
2012/05/12,48.60,29.77,11.60,7.47
2012/05/13,48.66,29.89,11.80,7.74
2012/05/14,48.76,29.99,11.96,7.91
2012/05/15,48.84,30.09,12.04,7.92
2012/05/16,48.90,30.16,12.08,7.89
2012/05/17,48.98,30.24,12.08,7.72
2012/05/18,49.04,30.30,12.10,7.62
2012/05/19,49.16,30.37,12.08,7.64
2012/05/20,49.28,30.47,12.02,7.61
2012/05/21,49.26,30.50,12.04,7.63
2012/05/22,49.27,30.55,12.10,7.72
2012/05/23,49.29,30.62,12.20,7.80
2012/05/24,49.30,30.66,12.26,7.79
2012/05/25,49.28,30.71,12.34,7.81
2012/05/26,49.26,30.75,12.40,7.90
2012/05/27,49.19,30.78,12.50,7.89
2012/05/28,49.14,30.80,12.48,7.88
2012/05/29,49.10,30.81,12.50,7.89
2012/05/30,49.08,30.83,12.50,7.79
2012/05/31,49.09,30.89,12.54,7.81
2012/06/01,49.09,30.90,12.56,7.90
2012/06/02,49.03,30.93,12.68,8.08
2012/06/03,49.02,30.94,12.70,8.19
2012/06/04,49.04,30.95,12.78,8.28
2012/06/05,48.85,30.94,12.82,8.29
2012/06/06,48.75,30.94,12.84,8.17
2012/06/07,48.68,30.92,12.82,8.09
2012/06/08,48.72,30.92,12.82,8.06
2012/06/09,48.78,30.92,12.76,8.00
2012/06/10,48.85,30.93,12.72,7.96
2012/06/11,48.90,30.90,12.70,7.94
2012/06/12,48.92,31.07,12.70,8.06
2012/06/13,48.92,31.14,12.80,8.24
2012/06/14,49.02,31.22,12.82,8.42
2012/06/15,49.08,31.29,13.08,8.57
2012/06/16,49.15,31.35,13.22,8.74
2012/06/17,49.28,31.45,13.32,8.91
2012/06/18,49.36,31.52,13.54,9.00
2012/06/19,49.38,31.59,13.68,9.09
2012/06/20,49.41,31.65,13.74,9.11
2012/06/21,49.44,31.70,13.84,9.07
2012/06/22,49.46,31.76,13.88,9.02
2012/06/23,49.50,31.80,13.90,8.92
2012/06/24,49.50,31.84,13.90,8.86
2012/06/25,49.56,31.88,13.90,8.83
2012/06/26,49.58,31.88,13.92,8.81
2012/06/27,49.65,31.91,13.80,8.82
2012/06/28,49.71,31.93,13.80,8.77
2012/06/29,49.75,31.98,13.76,8.77
2012/06/30,49.78,32.01,13.74,8.75
2012/07/01,49.76,32.04,13.76,8.72
2012/07/02,49.76,32.07,13.76,8.71
2012/07/03,49.75,32.10,13.80,8.86
2012/07/04,49.73,32.15,13.90,9.05
2012/07/05,49.70,32.18,14.00,9.28
2012/07/06,49.66,32.19,14.10,9.43
2012/07/07,49.62,32.21,14.14,9.59
2012/07/08,49.60,32.23,14.16,9.65
2012/07/09,49.56,32.25,14.36,9.65
2012/07/10,49.54,32.32,14.38,9.61
2012/07/11,49.54,32.23,14.40,9.56
2012/07/12,49.70,32.21,14.44,9.59
2012/07/13,49.80,32.23,14.46,9.60
2012/07/14,49.87,32.24,14.50,9.68
2012/07/15,49.94,32.27,14.54,9.76
2012/07/16,50.02,32.33,14.58,9.87
2012/07/17,50.10,32.38,14.68,9.95
2012/07/18,50.14,32.42,14.76,10.03
2012/07/19,50.23,32.47,14.80,10.09
2012/07/20,50.39,32.52,14.96,10.15
2012/07/21,50.62,32.58,15.06,10.23
2012/07/22,50.78,32.64,15.20,10.32
2012/07/23,50.87,32.71,15.30,10.43
2012/07/24,50.98,32.78,15.32,10.43
2012/07/25,51.02,32.87,15.36,10.48
2012/07/26,51.06,32.95,15.38,10.43
2012/07/27,51.06,32.99,15.40,10.40
2012/07/28,51.04,33.06,15.40,10.39
2012/07/29,51.00,33.15,15.42,10.35
2012/07/30,50.96,33.21,15.40,10.31
2012/07/31,50.92,33.27,15.44,10.40
2012/08/01,50.92,33.33,15.52,10.52
2012/08/02,50.92,33.38,15.64,10.54
2012/08/03,50.94,33.45,15.78,10.69
2012/08/04,50.94,33.48,15.90,10.85
2012/08/05,50.96,33.54,16.02,10.87
2012/08/06,51.02,33.60,16.14,11.01
2012/08/07,51.06,33.69,16.24,11.09
2012/08/08,51.06,33.74,16.30,11.14
2012/08/09,51.07,33.78,16.38,11.16
2012/08/10,51.04,33.82,16.46,11.22
2012/08/11,50.99,33.86,16.52,11.26
2012/08/12,50.98,33.90,16.66,11.36
2012/08/13,50.94,33.94,16.76,11.41
2012/08/14,50.96,33.96,16.80,11.44
2012/08/15,50.98,33.97,16.88,11.45
2012/08/16,50.96,33.98,16.88,11.49
2012/08/17,50.94,33.98,16.84,11.39
2012/08/18,50.96,33.99,16.86,11.35
2012/08/19,51.02,34.00,16.86,11.28
2012/08/20,51.01,34.02,16.82,11.23
2012/08/21,51.04,34.01,16.78,11.21
2012/08/22,51.02,34.01,16.70,11.17
2012/08/23,50.98,34.01,16.70,11.20
2012/08/24,50.94,34.01,16.70,11.22
2012/08/25,50.85,33.99,16.68,11.20
2012/08/26,50.82,34.00,16.70,11.19
2012/08/27,50.80,34.01,16.66,11.12
2012/08/28,50.76,34.00,16.62,11.14
2012/08/29,50.75,34.00,16.60,10.99
2012/08/30,50.71,33.98,16.60,11.03
2012/08/31,50.72,33.96,16.60,11.07
2012/09/01,50.75,33.93,16.60,11.01
2012/09/02,50.73,33.89,16.56,10.92
2012/09/03,50.70,33.85,16.52,10.89
2012/09/04,50.67,33.84,16.48,10.82
2012/09/05,50.62,33.81,16.44,10.80
2012/09/06,50.60,33.76,16.42,10.81
2012/09/07,50.53,33.73,16.42,10.81
2012/09/08,50.44,33.69,16.40,10.84
2012/09/09,50.39,33.64,16.40,10.82
2012/09/10,50.30,33.59,16.32,10.73
2012/09/11,50.26,33.55,16.26,10.71
2012/09/12,50.21,33.50,16.22,10.71
2012/09/13,50.15,33.46,16.18,10.73
2012/09/14,50.09,33.40,16.18,10.82
2012/09/15,50.03,33.36,16.14,10.83
2012/09/16,49.97,33.31,16.14,10.82
2012/09/17,49.91,33.27,16.10,10.82
2012/09/18,49.86,33.22,16.08,10.59
2012/09/19,49.84,33.17,16.02,10.53
2012/09/20,49.78,33.12,15.92,10.55
2012/09/21,49.70,33.06,15.82,10.49
2012/09/22,49.61,33.01,15.78,10.41
2012/09/23,49.48,32.95,15.68,10.32
2012/09/24,49.37,32.90,15.58,10.21
2012/09/25,49.25,32.83,15.48,10.15
2012/09/26,49.17,32.76,15.38,10.18
2012/09/27,49.08,32.68,15.30,10.13
2012/09/28,48.94,32.64,15.22,9.98
2012/09/29,48.86,32.58,15.18,9.96
2012/09/30,48.79,32.50,15.18,9.97
2012/10/01,48.68,32.47,15.08,9.93
2012/10/02,48.56,32.35,15.00,9.86
2012/10/03,48.43,32.26,14.88,9.77
2012/10/04,48.30,32.16,14.76,9.64
2012/10/05,48.12,32.18,14.64,9.54
2012/10/06,47.98,32.01,14.52,9.40
2012/10/07,47.82,31.90,14.38,9.24
2012/10/08,47.67,31.79,14.26,9.21
2012/10/09,47.53,31.70,14.14,9.09
2012/10/10,47.37,31.58,14.02,9.00
2012/10/11,47.23,31.46,13.90,8.91
2012/10/12,47.04,31.32,13.76,8.81
2012/10/13,46.91,31.18,13.66,8.72
2012/10/14,46.80,31.06,13.64,8.62
2012/10/15,46.70,30.95,13.44,8.53
2012/10/16,46.63,30.84,13.34,8.39
2012/10/17,46.56,30.71,13.24,8.36
2012/10/18,46.49,30.58,13.12,8.30
2012/10/19,46.44,30.47,13.02,8.24
2012/10/20,46.44,30.34,12.90,8.12
2012/10/21,46.47,30.24,12.82,8.02
2012/10/22,46.50,30.17,12.62,7.88
2012/10/23,46.55,30.12,12.48,7.78
2012/10/24,46.60,30.10,12.36,7.68
2012/10/25,46.60,30.09,12.24,7.56
2012/10/26,46.57,30.09,12.12,7.51
2012/10/27,46.54,30.07,11.98,7.39
2012/10/28,46.45,30.07,11.94,7.34
2012/10/29,46.35,30.05,11.88,7.26
2012/10/30,46.24,30.03,11.82,7.22
2012/10/31,46.08,30.00,11.78,7.20
2012/11/01,45.97,29.95,11.70,7.13
2012/11/02,45.96,29.89,11.64,7.10
2012/11/03,45.77,29.80,11.60,7.06
2012/11/04,45.69,29.71,11.54,6.96
2012/11/05,45.60,29.61,11.50,6.91
2012/11/06,45.55,29.50,11.40,6.87
2012/11/07,45.48,29.38,11.34,6.82
2012/11/08,45.44,29.25,11.28,6.78
2012/11/09,45.42,29.11,11.16,6.71
2012/11/10,45.42,28.97,11.00,6.65
2012/11/11,45.38,28.83,10.90,6.55
2012/11/12,45.31,28.73,10.76,6.41
2012/11/13,45.22,28.64,10.66,6.36
2012/11/14,45.10,28.69,10.58,6.30
2012/11/15,45.03,28.50,10.46,6.23
2012/11/16,44.98,28.41,10.36,6.10
2012/11/17,44.88,28.32,10.26,6.07
2012/11/18,44.83,28.24,10.20,6.01
2012/11/19,44.82,28.04,10.00,5.91
2012/11/20,44.84,27.98,10.02,5.81
2012/11/21,44.86,27.87,9.80,5.74
2012/11/22,44.88,27.81,9.66,5.63
2012/11/23,44.86,27.74,9.54,5.50
2012/11/24,44.83,27.67,9.50,5.41
2012/11/25,44.78,27.60,9.26,5.32
2012/11/26,44.68,27.56,9.10,5.24
2012/11/27,44.56,27.51,9.10,5.16
2012/11/28,44.48,27.38,9.00,5.05
2012/11/29,44.40,27.20,8.90,5.03
2012/11/30,44.31,27.02,8.80,4.99
2012/12/01,44.21,26.85,8.72,4.90
2012/12/02,44.15,26.68,8.64,4.88
2012/12/03,44.09,26.51,8.68,4.78
2012/12/04,44.05,26.38,8.52,4.73
2012/12/05,43.99,26.22,8.30,4.60
2012/12/06,43.92,26.12,8.16,4.51
2012/12/07,43.84,26.00,8.00,4.42
2012/12/08,43.74,25.88,7.78,4.32
2012/12/09,43.66,25.75,7.68,4.20
2012/12/10,43.57,25.60,7.56,4.17
2012/12/11,43.52,25.48,7.52,4.09
2012/12/12,43.42,25.35,7.42,4.04
2012/12/13,43.37,25.24,7.26,3.95
2012/12/14,43.28,25.12,7.12,3.83
2012/12/15,43.15,25.03,6.90,3.66
2012/12/16,43.04,24.94,6.80,3.58
2012/12/17,42.90,24.84,6.76,3.46
2012/12/18,42.76,24.73,6.62,3.43
2012/12/19,42.65,24.56,6.58,3.36
2012/12/20,42.55,24.42,6.54,3.32
2012/12/21,42.50,24.28,6.40,3.27
2012/12/22,42.45,24.19,6.22,3.19
2012/12/23,42.43,24.10,6.10,3.13
2012/12/24,42.43,24.06,6.08,3.07
2012/12/25,42.42,23.98,5.90,2.96
2012/12/26,42.45,23.94,5.90,2.91
2012/12/27,42.48,23.96,5.90,2.99
2012/12/28,42.51,23.98,5.90,2.95
2012/12/29,42.46,23.98,6.00,3.02
2012/12/30,42.59,23.99,5.98,2.99
2012/12/31,42.59,24.04,5.80,2.96
2013/01/01,42.57,24.18,5.80,2.98
2013/01/02,42.52,24.41,5.80,2.86
2013/01/03,42.46,24.46,5.72,2.87
2013/01/04,42.37,24.42,5.70,2.85
2013/01/05,42.28,24.36,5.82,2.88
2013/01/06,42.19,24.26,5.70,2.87
2013/01/07,42.13,24.17,5.78,2.83
2013/01/08,42.06,23.96,5.70,2.82
2013/01/09,42.01,23.74,5.60,2.80
2013/01/10,41.96,23.61,5.50,2.73
2013/01/11,41.90,23.74,5.32,2.72
2013/01/12,41.87,23.60,5.26,2.66
2013/01/13,41.82,23.47,5.22,2.64
2013/01/14,41.84,23.35,5.00,2.56
2013/01/15,41.66,23.28,4.88,2.55
2013/01/16,41.58,23.20,4.80,2.51
2013/01/17,41.50,23.12,4.74,2.47
2013/01/18,41.41,23.04,4.70,2.34
2013/01/19,41.31,22.95,4.60,2.29
2013/01/20,41.24,22.86,4.50,2.22
2013/01/21,41.18,22.78,4.42,2.15
2013/01/22,41.12,22.69,4.36,2.11
2013/01/23,41.08,22.60,4.26,2.05
2013/01/24,41.05,22.52,4.22,2.02
2013/01/25,41.03,22.48,4.14,2.03
2013/01/26,41.01,22.45,4.00,2.06
2013/01/27,41.00,22.40,3.92,2.01
2013/01/28,40.97,22.35,3.92,1.99
2013/01/29,40.94,22.32,3.82,1.95
2013/01/30,40.89,22.28,3.70,1.98
2013/01/31,40.85,22.25,3.72,2.00
2013/02/01,40.82,22.22,3.68,1.99
2013/02/02,40.77,22.19,3.54,1.98
2013/02/03,40.73,22.15,3.58,1.92
2013/02/04,40.68,22.10,3.56,1.88
2013/02/05,40.64,22.02,3.50,1.84
2013/02/06,40.61,21.95,3.48,1.84
2013/02/07,40.58,21.90,3.46,1.87
2013/02/08,40.57,21.87,3.40,1.83
2013/02/09,40.58,21.86,3.34,1.84
2013/02/10,40.60,21.86,3.34,1.85
2013/02/11,40.64,21.80,3.40,1.89
2013/02/12,40.68,21.78,3.38,1.92
2013/02/13,40.76,21.78,3.76,1.96
2013/02/14,40.87,21.79,3.80,2.02
2013/02/15,40.98,21.82,3.78,2.02
2013/02/16,41.04,21.88,3.66,1.94
2013/02/17,41.05,21.96,3.58,1.88
2013/02/18,41.04,22.04,3.54,1.85
2013/02/19,41.03,22.08,3.56,1.84
2013/02/20,41.01,22.10,3.54,1.81
2013/02/21,41.01,22.08,3.62,1.80
2013/02/22,41.03,22.07,3.72,1.88
2013/02/23,41.07,22.06,3.82,1.93
2013/02/24,41.10,22.06,3.82,1.93
2013/02/25,41.10,22.06,3.82,1.97
2013/02/26,41.11,22.08,3.78,2.03
2013/02/27,41.13,22.08,3.74,2.09
2013/02/28,41.17,22.10,3.72,2.11
2013/03/01,41.23,22.12,3.70,2.08
2013/03/02,41.32,22.15,3.70,2.04
2013/03/03,41.41,22.21,3.72,2.01
2013/03/04,41.49,22.25,3.78,2.05
2013/03/05,41.56,22.30,3.80,2.07
2013/03/06,41.63,22.35,4.10,2.13
2013/03/07,41.72,22.42,4.26,2.10
2013/03/08,41.79,22.50,4.10,2.07
2013/03/09,41.85,22.59,4.06,2.11
2013/03/10,41.83,22.70,3.94,2.12
2013/03/11,41.79,22.75,3.94,2.12
2013/03/12,41.76,22.79,3.96,2.17
2013/03/13,41.74,22.79,4.02,2.22
2013/03/14,41.72,22.76,4.06,2.17
2013/03/15,41.70,22.73,4.06,2.25
2013/03/16,41.68,22.72,4.16,2.23
2013/03/17,41.66,22.70,4.10,2.15
2013/03/18,41.65,22.67,4.10,2.14
2013/03/19,41.65,22.67,4.10,2.10
2013/03/20,41.68,22.70,4.06,2.09
2013/03/21,41.72,22.69,4.08,2.07
2013/03/22,41.74,22.70,4.08,2.07
2013/03/23,41.80,22.74,4.00,2.07
2013/03/24,41.81,22.84,3.94,2.01
2013/03/25,41.86,22.90,3.94,2.03
2013/03/26,41.94,22.96,4.00,2.13
2013/03/27,42.03,23.02,4.00,2.16
2013/03/28,42.12,23.10,4.10,2.19
2013/03/29,42.22,23.20,4.12,2.24
2013/03/30,42.34,23.28,4.20,2.25
2013/03/31,42.39,23.36,4.28,2.25
2013/04/01,42.41,23.42,4.26,2.25
2013/04/02,42.39,23.48,4.30,2.30
2013/04/03,42.37,23.54,4.32,2.37
2013/04/04,42.35,23.57,4.56,2.30
2013/04/05,42.30,23.57,4.58,2.36
2013/04/06,42.27,23.57,4.78,2.38
2013/04/07,42.23,23.50,4.84,2.40
2013/04/08,42.21,23.47,4.80,2.38
2013/04/09,42.18,23.42,4.80,2.34
2013/04/10,42.15,23.40,4.82,2.39
2013/04/11,42.09,23.36,4.80,2.41
2013/04/12,42.02,23.30,4.70,2.36
2013/04/13,41.95,23.25,4.68,2.38
2013/04/14,41.89,23.19,4.60,2.31
2013/04/15,41.86,23.11,4.50,2.27
2013/04/16,41.87,23.02,4.52,2.27
2013/04/17,41.92,22.94,4.40,2.13
2013/04/18,42.06,22.90,4.24,2.13
2013/04/19,42.31,22.93,4.18,2.14
2013/04/20,42.55,22.99,4.14,2.12
2013/04/21,42.79,23.10,4.08,2.02
2013/04/22,42.93,23.32,4.12,2.03
2013/04/23,43.14,23.57,4.34,2.10
2013/04/24,43.39,23.70,4.44,2.26
2013/04/25,43.64,24.10,4.64,2.40
2013/04/26,43.88,24.50,4.90,2.53
2013/04/27,44.01,24.80,5.20,2.66
2013/04/28,44.13,25.14,5.48,2.81
2013/04/29,44.23,25.37,5.88,3.00
2013/04/30,44.36,25.60,6.16,3.25
2013/05/01,44.47,25.74,6.60,3.38
2013/05/02,44.59,25.87,6.92,3.55
2013/05/03,44.69,25.97,7.12,3.78
2013/05/04,44.78,26.09,7.36,3.90
2013/05/05,44.86,26.14,7.44,3.98
2013/05/06,44.94,26.20,7.50,4.09
2013/05/07,45.00,26.28,7.70,4.14
2013/05/08,45.13,26.39,7.80,4.17
2013/05/09,45.23,26.58,7.90,4.27
2013/05/10,45.35,26.75,7.96,4.32
2013/05/11,45.43,26.88,8.10,4.35
2013/05/12,45.54,26.98,8.20,4.47
2013/05/13,45.62,27.09,8.28,4.57
2013/05/14,45.69,27.19,8.54,4.69
2013/05/15,45.75,27.28,8.58,4.78
2013/05/16,45.80,27.38,8.68,4.80
2013/05/17,45.87,27.45,8.68,4.86
2013/05/18,45.94,27.51,8.70,4.89
2013/05/19,46.01,27.56,8.78,4.93
2013/05/20,46.15,27.61,8.88,4.94
2013/05/21,46.33,27.70,8.94,5.04
2013/05/22,46.53,27.75,9.10,5.21
2013/05/23,46.68,27.81,9.20,5.22
2013/05/24,46.88,27.90,9.30,5.29
2013/05/25,47.00,28.04,9.38,5.34
2013/05/26,47.17,28.18,9.56,5.47
2013/05/27,47.30,28.30,9.66,5.59
2013/05/28,47.46,28.50,9.72,5.64
2013/05/29,47.64,28.60,9.84,5.65
2013/05/30,47.75,28.75,9.92,5.74
2013/05/31,47.85,28.88,10.14,5.85
2013/06/01,47.95,28.97,10.34,5.97
2013/06/02,48.06,29.06,10.48,6.08
2013/06/03,48.15,29.21,10.58,6.20
2013/06/04,48.24,29.30,10.78,6.34
2013/06/05,48.31,29.34,10.94,6.45
2013/06/06,48.39,29.45,11.10,6.54
2013/06/07,48.45,29.52,11.20,6.68
2013/06/08,48.53,29.58,11.30,6.76
2013/06/09,48.59,29.64,11.38,6.79
2013/06/10,48.63,29.70,11.46,6.87
2013/06/11,48.70,29.80,11.52,6.94
2013/06/12,48.79,29.88,11.60,6.97
2013/06/13,48.89,29.99,11.64,7.04
2013/06/14,48.99,30.08,11.80,7.11
2013/06/15,49.04,30.18,11.90,7.16
2013/06/16,49.15,30.27,12.06,7.33
2013/06/17,49.19,30.35,12.16,7.40
2013/06/18,49.39,30.45,12.28,7.51
2013/06/19,49.47,30.54,12.36,7.59
2013/06/20,49.57,30.63,12.42,7.64
2013/06/21,49.61,30.73,12.50,7.67
2013/06/22,49.63,30.82,12.56,7.73
2013/06/23,49.66,30.90,12.62,7.77
2013/06/24,49.74,30.99,12.68,7.82
2013/06/25,49.83,31.07,12.70,7.83
2013/06/26,49.90,31.15,12.76,7.94
2013/06/27,49.96,31.20,12.82,7.98
2013/06/28,50.01,31.26,12.90,8.06
2013/06/29,50.01,31.32,13.00,8.06
2013/06/30,50.01,31.36,13.06,8.14
2013/07/01,50.01,31.40,13.12,8.14
2013/07/02,50.07,31.43,13.18,8.21
2013/07/03,50.07,31.48,13.20,8.24
2013/07/04,50.02,31.48,13.20,8.24
2013/07/05,49.98,31.48,13.20,8.28
2013/07/06,49.90,31.48,13.20,8.28
2013/07/07,49.86,31.47,13.18,8.29
2013/07/08,49.84,31.47,13.14,8.25
2013/07/09,49.86,31.47,13.12,8.23
2013/07/10,49.86,31.50,13.14,8.23
2013/07/11,49.84,31.52,13.14,8.26
2013/07/12,49.78,31.53,13.20,8.29
2013/07/13,49.74,31.54,13.22,8.30
2013/07/14,49.69,31.56,13.26,8.34
2013/07/15,49.67,31.54,13.28,8.35
2013/07/16,49.70,31.54,13.28,8.36
2013/07/17,49.71,31.56,13.28,8.35
2013/07/18,49.73,31.57,13.30,8.35
2013/07/19,49.78,31.57,13.30,8.39
2013/07/20,49.80,31.57,13.32,8.34
2013/07/21,49.86,31.57,13.34,8.34
2013/07/22,49.90,31.57,13.38,8.38
2013/07/23,49.95,31.60,13.40,8.43
2013/07/24,50.01,31.64,13.44,8.51
2013/07/25,50.04,31.68,13.46,8.51
2013/07/26,50.14,31.72,13.48,8.56
2013/07/27,50.22,31.80,13.50,8.62
2013/07/28,50.29,31.90,13.66,8.68
2013/07/29,50.35,31.98,13.70,8.68
2013/07/30,50.40,32.02,13.90,8.77
2013/07/31,50.44,32.09,14.00,8.88
2013/08/01,50.43,32.16,14.08,8.94
2013/08/02,50.45,32.21,14.14,8.99
2013/08/03,50.53,32.27,14.22,9.03
2013/08/04,50.54,32.34,14.28,9.08
2013/08/05,50.52,32.37,14.34,9.11
2013/08/06,50.49,32.40,14.40,9.16
2013/08/07,50.46,32.44,14.44,9.22
2013/08/08,50.46,32.49,14.52,9.29
2013/08/09,50.40,32.52,14.60,9.36
2013/08/10,50.37,32.56,14.62,9.38
2013/08/11,50.32,32.59,14.66,9.36
2013/08/12,50.31,32.65,14.66,9.40
2013/08/13,50.32,32.66,14.68,9.42
2013/08/14,50.27,32.66,14.70,9.43
2013/08/15,50.23,32.69,14.70,9.42
2013/08/16,50.18,32.72,14.70,9.42
2013/08/17,50.16,32.76,14.74,9.45
2013/08/18,50.20,32.76,14.78,9.46
2013/08/19,50.30,32.77,14.80,9.56
2013/08/20,50.36,32.79,14.90,9.63
2013/08/21,50.37,32.80,15.00,9.64
2013/08/22,50.38,32.81,15.04,9.68
2013/08/23,50.37,32.81,15.04,9.74
2013/08/24,50.35,32.82,15.02,9.73
2013/08/25,50.32,32.81,15.04,9.72
2013/08/26,50.30,32.82,15.04,9.70
2013/08/27,50.28,32.85,15.02,9.73
2013/08/28,50.40,32.83,15.02,9.67
2013/08/29,50.40,32.85,14.98,9.69
2013/08/30,50.42,32.91,15.00,9.68
2013/08/31,50.47,32.91,15.10,9.76
2013/09/01,50.48,32.95,15.16,9.94
2013/09/02,50.38,32.97,15.28,10.14
2013/09/03,50.28,32.97,15.30,10.21
2013/09/04,50.23,32.95,15.32,10.24
2013/09/05,50.18,32.95,15.34,10.18
2013/09/06,50.16,32.95,15.32,10.04
2013/09/07,50.14,32.94,15.30,9.95
2013/09/08,50.13,32.92,15.24,9.99
